sigla_uf;id_municipio;zona;secao;ano;melhor_urbano
PR;4122602;127;33;2012;POINT(-52.7753422 -23.4197896)
PR;4122602;127;36;2012;POINT(-52.7753422 -23.4197896)
PR;4122602;127;38;2012;POINT(-52.77481 -23.41888)
PR;4122602;127;40;2012;POINT(-52.77481 -23.41888)
PR;4122651;136;23;2012;POINT(-51.2464001 -24.2571803)
PR;4122651;136;28;2012;POINT(-51.2464001 -24.2571803)
PR;4122800;131;44;2012;
PR;4122800;131;64;2012;
PR;4122909;21;10;2012;POINT(-49.6276 -23.60271)
PR;4123006;162;102;2012;POINT(-53.3118198 -25.7845941)
PR;4123006;162;22;2012;
PR;4123006;162;28;2012;
PR;4123006;162;3;2012;POINT(-53.3118198 -25.7845941)
PR;4123006;162;7;2012;POINT(-53.3087108 -25.7795804)
PR;4123006;162;90;2012;
PR;4123006;162;95;2012;
PR;4123105;58;60;2012;POINT(-50.42585 -23.26659)
PR;4123204;63;3;2012;
PR;4123204;63;4;2012;
PR;4123204;63;8;2012;
PR;4123303;85;105;2012;POINT(-53.2912647 -22.9630915)
PR;4123303;85;64;2012;POINT(-53.2912647 -22.9630915)
PR;4123303;85;65;2012;POINT(-53.2912647 -22.9630915)
PR;4123303;85;68;2012;
PR;4123303;85;74;2012;
PR;4123303;85;79;2012;
PR;4123402;67;104;2012;POINT(-51.80189 -23.0351)
PR;4123501;129;12;2012;
PR;4123501;129;13;2012;
PR;4123501;129;2;2012;POINT(-54.3303101 -24.8591729)
PR;4123501;129;21;2012;
PR;4123501;129;24;2012;
PR;4123501;129;49;2012;
PR;4123501;129;6;2012;
PR;4123501;129;75;2012;POINT(-54.3303101 -24.8591729)
PR;4123501;129;83;2012;POINT(-54.3303101 -24.8591729)
PR;4123501;129;9;2012;POINT(-54.3359907 -24.8692682)
PR;4123501;129;91;2012;
PR;4123501;129;92;2012;
PR;4123600;95;65;2012;
PR;4123709;94;18;2012;POINT(-53.191109 -23.0057315)
PR;4123709;94;25;2012;POINT(-53.2781839 -23.1326326)
PR;4123709;94;28;2012;POINT(-53.2781839 -23.1326326)
PR;4123709;94;30;2012;POINT(-53.2781839 -23.1326326)
PR;4123808;130;87;2012;
PR;4123808;130;89;2012;
PR;4123824;165;31;2012;POINT(-53.56964 -25.40766)
PR;4123824;165;34;2012;POINT(-53.56964 -25.40766)
PR;4123824;165;37;2012;POINT(-53.56964 -25.40766)
PR;4123857;38;244;2012;
PR;4123857;38;265;2012;
PR;4123907;109;10;2012;
PR;4123907;109;2;2012;POINT(-50.51297315 -23.14802397)
PR;4123907;109;20;2012;
PR;4123907;109;29;2012;
PR;4123907;109;32;2012;
PR;4123956;94;36;2012;POINT(-53.09261 -23.17571)
PR;4124004;20;2;2012;
PR;4124004;20;87;2012;
PR;4124004;20;9;2012;
PR;4124020;68;305;2012;POINT(-53.619019 -25.0556993)
PR;4124020;68;311;2012;
PR;4124020;68;313;2012;
PR;4124020;68;314;2012;
PR;4124053;205;137;2012;POINT(-54.39463 -25.44655)
PR;4124053;205;167;2012;POINT(-54.415629 -25.444448)
PR;4124053;205;46;2012;POINT(-54.40072 -25.44147)
PR;4124053;205;56;2012;POINT(-54.3974876 -25.4387205)
PR;4124053;205;61;2012;POINT(-54.3974876 -25.4387205)
PR;4124053;205;63;2012;POINT(-54.403686 -25.44117)
PR;4124053;205;64;2012;POINT(-54.403686 -25.44117)
PR;4124053;205;69;2012;POINT(-54.39463 -25.44655)
PR;4124053;205;81;2012;POINT(-54.415629 -25.444448)
PR;4124053;205;92;2012;POINT(-54.40072 -25.44147)
PR;4124053;205;98;2012;POINT(-54.415629 -25.444448)
PR;4124103;22;19;2012;POINT(-50.07799 -23.29134)
PR;4124103;22;30;2012;POINT(-50.07799 -23.29134)
PR;4124103;22;34;2012;
PR;4124103;22;39;2012;
PR;4124103;22;54;2012;POINT(-50.080048 -23.2936068)
PR;4124103;22;6;2012;
PR;4124103;22;77;2012;POINT(-50.080048 -23.2936068)
PR;4124103;22;87;2012;
PR;4124103;22;89;2012;
PR;4124103;22;90;2012;
PR;4124103;22;94;2012;
PR;4124202;87;24;2012;POINT(-52.3437002 -22.734813)
PR;4124202;87;26;2012;POINT(-52.3437002 -22.734813)
PR;4124202;87;30;2012;POINT(-52.3437002 -22.734813)
PR;4124400;83;15;2012;POINT(-53.7280951 -26.0561954)
PR;4124509;95;71;2012;POINT(-51.79036 -22.69448)
PR;4124509;95;72;2012;POINT(-51.79036 -22.69448)
PR;4124509;95;73;2012;POINT(-51.79036 -22.69448)
PR;4124608;100;27;2012;POINT(-52.4703666 -23.3167017)
PR;4124707;63;20;2012;POINT(-50.740144 -23.724765)
PR;4124707;63;23;2012;POINT(-50.740144 -23.724765)
PR;4124707;63;24;2012;POINT(-50.740144 -23.724765)
PR;4124707;63;37;2012;
PR;4124806;103;102;2012;
PR;4124806;103;84;2012;POINT(-52.730111 -25.8270186)
PR;4124806;103;95;2012;
PR;4124905;87;58;2012;
PR;4125001;132;1;2012;POINT(-51.8173097 -23.9878026)
PR;4125001;132;14;2012;
PR;4125001;132;19;2012;POINT(-51.8180267 -23.9874384)
PR;4125001;132;29;2012;POINT(-51.8173097 -23.9878026)
PR;4125001;132;74;2012;POINT(-51.8173097 -23.9878026)
PR;4125100;52;19;2012;
PR;4125100;52;22;2012;
PR;4125100;52;29;2012;
PR;4125100;52;4;2012;
PR;4125100;52;5;2012;
PR;4125100;52;6;2012;
PR;4125209;115;128;2012;POINT(-52.918237 -25.7049065)
PR;4125209;115;137;2012;
PR;4125209;115;143;2012;
PR;4125209;115;152;2012;
PR;4125308;102;48;2012;
PR;4125357;123;62;2012;POINT(-53.883118 -23.7595423)
PR;4125357;123;72;2012;POINT(-53.883118 -23.7595423)
PR;4125407;20;21;2012;POINT(-49.65383 -23.91769)
PR;4125407;20;28;2012;
PR;4125456;129;68;2012;
PR;4125506;199;126;2012;
PR;4125506;199;148;2012;
PR;4125506;199;15;2012;
PR;4125506;199;152;2012;POINT(-49.1739365 -25.4936726)
PR;4125506;199;158;2012;POINT(-49.168356 -25.4806961)
PR;4125506;199;163;2012;
PR;4125506;199;169;2012;POINT(-49.148751 -25.484441)
PR;4125506;199;17;2012;
PR;4125506;199;170;2012;
PR;4125506;199;171;2012;POINT(-49.140949 -25.4918477)
PR;4125506;199;173;2012;POINT(-49.16707 -25.50291)
PR;4125506;199;186;2012;
PR;4125506;199;198;2012;
PR;4125506;199;37;2012;POINT(-49.1894416 -25.5087507)
PR;4125506;199;39;2012;
PR;4125506;199;4;2012;
PR;4125506;199;41;2012;
PR;4125506;199;45;2012;
PR;4125506;199;57;2012;POINT(-49.148751 -25.484441)
PR;4125506;199;58;2012;POINT(-49.148751 -25.484441)
PR;4125506;199;6;2012;
PR;4125506;199;72;2012;POINT(-49.1487216 -25.473076)
PR;4125506;200;1;2012;
PR;4125506;200;104;2012;POINT(-49.1680908 -25.6055429)
PR;4125506;200;107;2012;POINT(-49.1006432 -25.6632766)
PR;4125506;200;11;2012;POINT(-49.1772941 -25.5203472)
PR;4125506;200;119;2012;POINT(-49.1695314 -25.5204566)
PR;4125506;200;12;2012;POINT(-49.12639351 -25.59302985)
PR;4125506;200;15;2012;POINT(-49.1904072 -25.5390409)
PR;4125506;200;150;2012;POINT(-49.1878272 -25.5421242)
PR;4125506;200;155;2012;POINT(-49.16051062 -25.56379887)
PR;4125506;200;169;2012;POINT(-49.1680908 -25.6055429)
PR;4125506;200;173;2012;
PR;4125506;200;180;2012;POINT(-49.10199166 -25.69791909)
PR;4125506;200;19;2012;POINT(-49.1904072 -25.5390409)
PR;4125506;200;2;2012;
PR;4125506;200;41;2012;POINT(-49.1680908 -25.6055429)
PR;4125506;200;6;2012;POINT(-49.1695314 -25.5204566)
PR;4125506;200;71;2012;POINT(-49.20960554 -25.6119866)
PR;4125506;200;80;2012;POINT(-49.16815345 -25.54405421)
PR;4125506;200;93;2012;POINT(-49.1680908 -25.6055429)
PR;4125506;8;105;2012;POINT(-49.19616586 -25.54959734)
PR;4125506;8;107;2012;POINT(-49.19616586 -25.54959734)
PR;4125506;8;119;2012;POINT(-49.1943896 -25.515384)
PR;4125506;8;130;2012;POINT(-49.1991981 -25.5267063)
PR;4125506;8;131;2012;POINT(-49.1991981 -25.5267063)
PR;4125506;8;184;2012;
PR;4125506;8;195;2012;POINT(-49.20848418 -25.53940396)
PR;4125506;8;232;2012;
PR;4125506;8;234;2012;POINT(-49.2074632 -25.5338112)
PR;4125506;8;241;2012;POINT(-49.19616586 -25.54959734)
PR;4125506;8;244;2012;POINT(-49.1991981 -25.5267063)
PR;4125506;8;251;2012;POINT(-49.1934156 -25.5439374)
PR;4125506;8;276;2012;POINT(-49.1991981 -25.5267063)
PR;4125506;8;280;2012;POINT(-49.2085 -25.55591)
PR;4125506;8;53;2012;
PR;4125555;149;67;2012;POINT(-52.644938 -23.396975)
PR;4125605;12;1;2012;
PR;4125605;12;127;2012;POINT(-50.3787249 -25.8726313)
PR;4125605;12;129;2012;
PR;4125605;12;38;2012;
PR;4125605;12;4;2012;
PR;4125605;12;48;2012;
PR;4125605;12;55;2012;
PR;4125605;12;56;2012;
PR;4125605;12;65;2012;
PR;4125605;12;72;2012;
PR;4125605;12;8;2012;
PR;4125605;12;80;2012;POINT(-50.3890532 -25.895244)
PR;4125605;12;92;2012;
PR;4125605;12;97;2012;
PR;4125704;122;1;2012;POINT(-54.23832503 -25.34045719)
PR;4125704;122;46;2012;POINT(-54.15930177 -25.37083045)
PR;4125704;122;6;2012;POINT(-54.23832503 -25.34045719)
PR;4125704;122;70;2012;POINT(-54.2371299 -25.348226)
PR;4125704;122;78;2012;POINT(-54.2441133 -25.3454669)
PR;4125704;122;8;2012;POINT(-54.24290726 -25.34652845)
PR;4125704;122;82;2012;POINT(-54.2501912 -25.3564639)
PR;4125753;148;44;2012;POINT(-53.8578159 -24.9323047)
PR;4125753;148;48;2012;POINT(-53.8578159 -24.9323047)
PR;4125753;148;79;2012;
PR;4125803;70;87;2012;POINT(-51.85947 -23.86908)
PR;4125902;85;83;2012;POINT(-53.2235362 -22.8228204)
PR;4126009;35;57;2012;POINT(-50.758852 -23.462834)
PR;4126207;119;35;2012;
PR;4126207;119;78;2012;
PR;4126256;206;107;2012;POINT(-51.86988 -23.44737)
PR;4126256;206;111;2012;POINT(-51.8749598 -23.4202479)
PR;4126256;206;115;2012;POINT(-51.8788339 -23.4288621)
PR;4126256;206;141;2012;POINT(-51.87887 -23.42835)
PR;4126256;206;150;2012;
PR;4126256;206;152;2012;POINT(-51.8638296 -23.4511333)
PR;4126256;206;16;2012;POINT(-51.8716125 -23.4338201)
PR;4126256;206;164;2012;POINT(-51.8603646 -23.4314925)
PR;4126256;206;17;2012;POINT(-51.8716125 -23.4338201)
PR;4126256;206;19;2012;POINT(-51.8716125 -23.4338201)
PR;4126256;206;21;2012;POINT(-51.8716125 -23.4338201)
PR;4126256;206;52;2012;POINT(-51.87887 -23.42835)
PR;4126256;206;68;2012;POINT(-51.8717157 -23.4507648)
PR;4126256;206;75;2012;POINT(-51.8767053 -23.439473)
PR;4126256;206;86;2012;POINT(-51.8716125 -23.4338201)
PR;4126256;206;92;2012;POINT(-51.8788339 -23.4288621)
PR;4126306;54;25;2012;
PR;4126306;54;49;2012;
PR;4126306;54;9;2012;POINT(-49.472138 -24.1152749)
PR;4126355;114;60;2012;POINT(-54.041412 -25.410193)
PR;4126355;114;66;2012;POINT(-54.041412 -25.410193)
PR;4126355;114;72;2012;POINT(-54.041412 -25.410193)
PR;4126405;26;101;2012;
PR;4126405;26;106;2012;
PR;4126405;26;107;2012;POINT(-50.8171798 -23.0414735)
PR;4126405;26;98;2012;POINT(-50.815543 -23.0387107)
PR;4126504;40;29;2012;POINT(-51.0452752 -23.0575385)
PR;4126504;40;37;2012;POINT(-51.0341572 -23.0580651)
PR;4126504;40;4;2012;POINT(-51.0428733 -23.0574254)
PR;4126504;40;7;2012;POINT(-51.0428733 -23.0574254)
PR;4126603;21;15;2012;POINT(-49.8217916 -23.6837174)
PR;4126603;21;23;2012;POINT(-49.8313411 -23.688788)
PR;4126603;21;26;2012;POINT(-49.8313411 -23.688788)
PR;4126603;21;27;2012;POINT(-49.8313411 -23.688788)
PR;4126603;21;38;2012;
PR;4126603;21;41;2012;POINT(-49.6808214 -23.5574431)
PR;4126603;21;44;2012;
PR;4126603;21;47;2012;POINT(-49.8217916 -23.6837174)
PR;4126603;21;51;2012;POINT(-49.8313411 -23.688788)
PR;4126678;146;106;2012;POINT(-51.0985097 -23.7242485)
PR;4126678;146;121;2012;
PR;4126678;146;171;2012;POINT(-51.0985097 -23.7242485)
PR;4126678;146;172;2012;POINT(-51.0985097 -23.7242485)
PR;4126678;146;183;2012;
PR;4126702;138;66;2012;
PR;4126702;138;71;2012;
PR;4126801;86;150;2012;POINT(-52.8594796 -23.7289184)
PR;4126801;86;165;2012;POINT(-52.8671715 -23.7363774)
PR;4126801;86;167;2012;POINT(-52.8671715 -23.7363774)
PR;4126900;127;64;2012;
PR;4126900;127;74;2012;
PR;4126900;127;76;2012;
PR;4127007;53;27;2012;
PR;4127007;53;47;2012;POINT(-50.46259 -25.37651)
PR;4127106;111;111;2012;POINT(-50.6381437 -24.3222299)
PR;4127106;111;133;2012;POINT(-50.6325975 -24.331744)
PR;4127106;111;138;2012;POINT(-50.627693 -24.3305219)
PR;4127106;111;149;2012;
PR;4127106;111;150;2012;
PR;4127106;111;153;2012;
PR;4127106;111;162;2012;POINT(-50.6218323 -24.3312805)
PR;4127106;111;218;2012;
PR;4127106;111;225;2012;POINT(-50.6325975 -24.331744)
PR;4127106;111;236;2012;POINT(-50.6381437 -24.3222299)
PR;4127106;111;238;2012;
PR;4127106;111;243;2012;POINT(-50.6376553 -24.3225348)
PR;4127106;111;67;2012;POINT(-50.6162313 -24.3331271)
PR;4127106;111;70;2012;POINT(-50.620094 -24.32782)
PR;4127106;111;81;2012;POINT(-50.61733 -24.3293)
PR;4127106;111;86;2012;POINT(-50.6175277 -24.3274052)
PR;4127106;111;95;2012;
PR;4127205;173;22;2012;POINT(-52.4434128 -23.7712423)
PR;4127205;173;32;2012;POINT(-52.4597026 -23.7672381)
PR;4127205;173;8;2012;POINT(-52.4597026 -23.7672381)
PR;4127304;105;19;2012;POINT(-52.6246823 -22.7314467)
PR;4127304;105;2;2012;POINT(-52.6229552 -22.7235407)
PR;4127304;105;23;2012;POINT(-52.6246823 -22.7314467)
PR;4127304;105;29;2012;
PR;4127304;105;49;2012;POINT(-52.6164692 -22.7215048)
PR;4127304;105;7;2012;POINT(-52.6229552 -22.7235407)
PR;4127403;125;22;2012;
PR;4127403;125;33;2012;POINT(-54.0988429 -24.1661371)
PR;4127403;125;54;2012;
PR;4127403;125;59;2012;
PR;4127403;125;60;2012;
PR;4127403;125;8;2012;
PR;4127403;125;87;2012;POINT(-54.087638 -24.1752206)
PR;4127403;125;9;2012;
PR;4127502;17;12;2012;
PR;4127502;17;25;2012;POINT(-50.4120117 -24.5116872)
PR;4127502;17;43;2012;POINT(-50.4120117 -24.5116872)
PR;4127502;17;44;2012;
PR;4127502;17;46;2012;
PR;4127502;17;5;2012;
PR;4127502;17;63;2012;POINT(-50.4120117 -24.5116872)
PR;4127502;17;67;2012;POINT(-50.4032892 -24.5246227)
PR;4127601;199;101;2012;
PR;4127601;199;107;2012;
PR;4127601;199;181;2012;POINT(-49.178965 -25.926879)
PR;4127601;199;93;2012;POINT(-49.178965 -25.926879)
PR;4127700;148;103;2012;POINT(-53.7331039 -24.759962)
PR;4127700;148;108;2012;POINT(-53.7331039 -24.759962)
PR;4127700;148;115;2012;POINT(-53.748211 -24.764182)
PR;4127700;148;21;2012;POINT(-53.7444116 -24.7308965)
PR;4127700;148;5;2012;
PR;4127700;148;72;2012;
PR;4127700;148;8;2012;
PR;4127700;148;86;2012;POINT(-53.766596 -24.717198)
PR;4127700;201;102;2012;
PR;4127700;201;130;2012;
PR;4127700;201;19;2012;
PR;4127700;201;2;2012;POINT(-53.723943 -24.743477)
PR;4127700;201;25;2012;
PR;4127700;201;64;2012;POINT(-53.717391 -24.742358)
PR;4127700;201;67;2012;POINT(-53.717391 -24.742358)
PR;4127700;201;73;2012;
PR;4127700;201;74;2012;
PR;4127700;201;8;2012;POINT(-53.723943 -24.743477)
PR;4127700;201;83;2012;POINT(-53.717391 -24.742358)
PR;4127700;201;90;2012;POINT(-53.7186713 -24.7495577)
PR;4127700;201;99;2012;
PR;4127700;75;10;2012;POINT(-53.7472533 -24.7303994)
PR;4127700;75;143;2012;
PR;4127700;75;151;2012;POINT(-53.7527931 -24.7244836)
PR;4127700;75;153;2012;POINT(-53.7136145 -24.7241671)
PR;4127700;75;167;2012;POINT(-53.7527931 -24.7244836)
PR;4127700;75;181;2012;POINT(-53.747889 -24.708584)
PR;4127700;75;194;2012;POINT(-53.7574 -24.722609)
PR;4127700;75;30;2012;POINT(-53.7412373 -24.736052)
PR;4127700;75;37;2012;POINT(-53.7404172 -24.7168446)
PR;4127700;75;42;2012;POINT(-53.7404172 -24.7168446)
PR;4127700;75;51;2012;POINT(-53.7413695 -24.721686)
PR;4127700;75;54;2012;POINT(-53.7524825 -24.731511)
PR;4127700;75;60;2012;
PR;4127700;75;67;2012;
PR;4127809;19;54;2012;
PR;4127858;166;40;2012;POINT(-53.2904347 -25.5047083)
PR;4127858;166;60;2012;POINT(-53.1897284 -25.4211918)
PR;4127858;166;66;2012;POINT(-53.24083 -25.5383)
PR;4127858;166;94;2012;
PR;4127882;48;36;2012;
PR;4127882;48;63;2012;POINT(-49.0940838 -24.9778902)
PR;4127882;48;68;2012;POINT(-49.0940838 -24.9778902)
PR;4127908;86;187;2012;POINT(-52.8800028 -23.8719894)
PR;4127908;86;189;2012;POINT(-52.8800028 -23.8719894)
PR;4127908;86;191;2012;POINT(-52.8800028 -23.8719894)
PR;4127908;86;195;2012;POINT(-52.8800028 -23.8719894)
PR;4127957;113;97;2012;POINT(-53.51796 -24.58611)
PR;4127957;113;98;2012;POINT(-53.51796 -24.58611)
PR;4127957;113;99;2012;POINT(-53.51796 -24.58611)
PR;4127965;44;129;2012;
PR;4127965;44;143;2012;
PR;4127965;44;145;2012;
PR;4127965;44;217;2012;
PR;4127965;44;232;2012;
PR;4128005;98;100;2012;POINT(-52.98801 -24.53788)
PR;4128005;98;109;2012;
PR;4128005;98;110;2012;
PR;4128005;98;135;2012;POINT(-52.9881873 -24.5452149)
PR;4128005;98;136;2012;
PR;4128005;98;154;2012;POINT(-52.99609 -24.5402)
PR;4128005;98;68;2012;POINT(-52.9881873 -24.5452149)
PR;4128005;98;78;2012;POINT(-52.9938677 -24.5346537)
PR;4128005;98;83;2012;POINT(-52.9938677 -24.5346537)
PR;4128005;98;96;2012;
PR;4128104;202;13;2012;
PR;4128104;202;32;2012;POINT(-53.30018 -23.76726)
PR;4128104;202;37;2012;POINT(-53.28153 -23.78234)
PR;4128104;202;6;2012;POINT(-53.30185 -23.75196)
PR;4128104;202;61;2012;POINT(-53.301389 -23.756703)
PR;4128104;202;62;2012;POINT(-53.301389 -23.756703)
PR;4128104;202;76;2012;POINT(-53.3853244 -23.6158526)
PR;4128104;202;93;2012;
PR;4128104;202;99;2012;
PR;4128104;89;144;2012;
PR;4128104;89;2;2012;POINT(-53.32489 -23.77776)
PR;4128104;89;235;2012;POINT(-53.3267515 -23.7766007)
PR;4128104;89;242;2012;POINT(-53.3136544 -23.759333)
PR;4128104;89;246;2012;POINT(-53.3300399 -23.77015)
PR;4128104;89;27;2012;POINT(-53.3060583 -23.759775)
PR;4128104;89;31;2012;POINT(-53.3060583 -23.759775)
PR;4128104;89;76;2012;
PR;4128104;89;85;2012;POINT(-53.3166652 -23.7496627)
PR;4128104;89;87;2012;POINT(-53.3166652 -23.7496627)
PR;4128203;33;158;2012;POINT(-51.1198593 -26.2440276)
PR;4128203;33;162;2012;POINT(-51.0368104 -26.2280065)
PR;4128203;33;33;2012;
PR;4128203;33;40;2012;
PR;4128203;33;45;2012;POINT(-51.093814 -26.231751)
PR;4128203;33;52;2012;POINT(-51.08143167 -26.19925333)
PR;4128203;33;53;2012;POINT(-51.08143167 -26.19925333)
PR;4128203;33;56;2012;
PR;4128203;33;63;2012;POINT(-51.0912199 -26.2422392)
PR;4128203;33;64;2012;POINT(-51.0912199 -26.2422392)
PR;4128203;33;65;2012;POINT(-51.0912199 -26.2422392)
PR;4128203;33;74;2012;POINT(-51.06914167 -26.23211167)
PR;4128203;33;81;2012;POINT(-51.06914167 -26.23211167)
PR;4128203;33;89;2012;POINT(-51.0368104 -26.2280065)
PR;4128302;71;85;2012;POINT(-52.155649 -23.0828181)
PR;4128401;84;50;2012;POINT(-50.7944136 -23.2026241)
PR;4128401;84;51;2012;POINT(-50.7944136 -23.2026241)
PR;4128500;20;46;2012;
PR;4128500;20;55;2012;POINT(-49.8031601 -23.8781154)
PR;4128500;20;56;2012;POINT(-49.8031601 -23.8781154)
PR;4128534;17;35;2012;POINT(-50.2442 -24.24814)
PR;4128534;17;36;2012;POINT(-50.2442 -24.24814)
PR;4128559;118;87;2012;
PR;4128559;118;88;2012;
PR;4128609;115;171;2012;
PR;4128609;115;175;2012;
PR;4128609;115;179;2012;
PR;4128633;7;40;2012;POINT(-49.42278 -24.56996)
PR;4128633;7;77;2012;
PR;4128633;7;78;2012;POINT(-49.3234 -24.5669)
PR;4128658;203;134;2012;
PR;4128708;151;61;2012;
PR;4128708;151;62;2012;
PR;4128708;151;68;2012;
PR;4128708;151;74;2012;
PR;4100103;82;1;2010;POINT(-50.3129843 -23.3042477)
PR;4100103;82;6;2010;POINT(-50.3129843 -23.3042477)
PR;4100202;48;4;2010;
PR;4100301;144;2;2010;POINT(-49.33318 -25.98846)
PR;4100301;144;5;2010;POINT(-49.33318 -25.98846)
PR;4100400;171;102;2010;
PR;4100400;171;105;2010;
PR;4100400;171;121;2010;
PR;4100400;171;13;2010;
PR;4100400;171;131;2010;
PR;4100400;171;14;2010;
PR;4100400;171;148;2010;
PR;4100400;171;171;2010;
PR;4100400;171;172;2010;
PR;4100400;171;18;2010;POINT(-49.30075 -25.29225)
PR;4100400;171;180;2010;
PR;4100400;171;24;2010;
PR;4100400;171;31;2010;
PR;4100400;171;72;2010;
PR;4100400;171;97;2010;
PR;4100459;169;105;2010;POINT(-52.715952 -24.798984)
PR;4100459;169;83;2010;POINT(-52.715952 -24.798984)
PR;4100459;169;86;2010;POINT(-52.715952 -24.798984)
PR;4100509;123;1;2010;
PR;4100509;123;10;2010;
PR;4100509;123;17;2010;
PR;4100509;123;19;2010;
PR;4100509;123;2;2010;
PR;4100509;123;30;2010;
PR;4100509;123;35;2010;
PR;4100509;123;46;2010;
PR;4100509;123;5;2010;
PR;4100608;87;2;2010;POINT(-52.3172433 -23.1326688)
PR;4100608;87;52;2010;POINT(-52.3230737 -23.1304308)
PR;4100707;128;12;2010;
PR;4100707;128;23;2010;POINT(-53.43955 -24.02967)
PR;4100707;128;36;2010;
PR;4100707;128;7;2010;
PR;4100806;77;1;2010;POINT(-51.230598 -22.7828849)
PR;4100806;77;18;2010;POINT(-51.230598 -22.7828849)
PR;4100905;138;4;2010;POINT(-52.7871935 -23.0924088)
PR;4101002;130;151;2010;POINT(-53.474666 -25.9165595)
PR;4101002;130;22;2010;
PR;4101002;130;3;2010;POINT(-53.474666 -25.9165595)
PR;4101051;126;33;2010;POINT(-53.13372 -24.64264)
PR;4101051;126;36;2010;POINT(-53.13372 -24.64264)
PR;4101101;57;13;2010;
PR;4101101;57;21;2010;POINT(-50.266723 -22.966286)
PR;4101200;6;11;2010;
PR;4101200;6;16;2010;
PR;4101200;6;33;2010;
PR;4101200;6;66;2010;POINT(-48.6911302 -25.4529391)
PR;4101200;6;75;2010;POINT(-48.6911302 -25.4529391)
PR;4101309;12;102;2010;
PR;4101309;12;108;2010;
PR;4101309;12;115;2010;
PR;4101408;150;11;2010;
PR;4101408;179;1;2010;
PR;4101408;179;11;2010;
PR;4101408;179;18;2010;POINT(-51.4482 -23.56136)
PR;4101408;179;24;2010;
PR;4101408;179;27;2010;
PR;4101408;179;38;2010;POINT(-51.45021 -23.554811)
PR;4101408;179;39;2010;POINT(-51.45021 -23.554811)
PR;4101408;179;40;2010;POINT(-51.45021 -23.554811)
PR;4101408;179;55;2010;POINT(-51.4384919 -23.551369)
PR;4101408;179;56;2010;POINT(-51.4384919 -23.551369)
PR;4101408;179;57;2010;POINT(-51.4384919 -23.551369)
PR;4101408;179;58;2010;POINT(-51.4384919 -23.551369)
PR;4101408;179;67;2010;POINT(-51.4588 -23.52752)
PR;4101408;179;77;2010;
PR;4101408;179;81;2010;
PR;4101408;179;88;2010;POINT(-51.45021 -23.554811)
PR;4101408;179;89;2010;POINT(-51.45335 -23.53779)
PR;4101408;179;90;2010;POINT(-51.4384919 -23.551369)
PR;4101408;179;99;2010;
PR;4101408;28;109;2010;POINT(-51.46074 -23.55837)
PR;4101408;28;116;2010;POINT(-51.46074 -23.55837)
PR;4101408;28;128;2010;
PR;4101408;28;35;2010;POINT(-51.4679999 -23.5539422)
PR;4101408;28;50;2010;POINT(-51.46809 -23.55576)
PR;4101408;28;52;2010;POINT(-51.46809 -23.55576)
PR;4101507;180;103;2010;POINT(-51.4502694 -23.3920905)
PR;4101507;180;14;2010;POINT(-51.42969984 -23.4202779)
PR;4101507;180;16;2010;POINT(-51.42969984 -23.4202779)
PR;4101507;180;19;2010;POINT(-51.42969984 -23.4202779)
PR;4101507;180;21;2010;POINT(-51.433881 -23.414043)
PR;4101507;180;24;2010;POINT(-51.433881 -23.414043)
PR;4101507;180;30;2010;POINT(-51.433881 -23.414043)
PR;4101507;180;44;2010;POINT(-51.4449132 -23.4099334)
PR;4101507;180;82;2010;
PR;4101507;180;91;2010;POINT(-51.426567 -23.426694)
PR;4101507;180;94;2010;
PR;4101507;61;138;2010;POINT(-51.4295637 -23.3988738)
PR;4101507;61;16;2010;POINT(-51.4192279 -23.3940309)
PR;4101507;61;168;2010;POINT(-51.42411799 -23.40458413)
PR;4101507;61;169;2010;POINT(-51.4252322 -23.41816415)
PR;4101507;61;179;2010;POINT(-51.419226 -23.396344)
PR;4101507;61;62;2010;POINT(-51.4403566 -23.4031157)
PR;4101507;61;63;2010;POINT(-51.4403566 -23.4031157)
PR;4101507;61;64;2010;POINT(-51.445694 -23.4022995)
PR;4101507;61;7;2010;POINT(-51.4403566 -23.4031157)
PR;4101507;61;70;2010;POINT(-51.430453 -23.3969164)
PR;4101606;164;4;2010;POINT(-49.82630658 -24.14696696)
PR;4101606;164;42;2010;POINT(-49.82630658 -24.14696696)
PR;4101606;164;45;2010;POINT(-49.82549009 -24.14731952)
PR;4101705;74;11;2010;POINT(-52.4914815 -23.9286497)
PR;4101705;74;4;2010;
PR;4101705;74;93;2010;POINT(-52.4914815 -23.9286497)
PR;4101804;50;10;2010;POINT(-49.402885 -25.595519)
PR;4101804;50;117;2010;
PR;4101804;50;13;2010;POINT(-49.3991528 -25.5893685)
PR;4101804;50;161;2010;POINT(-49.3717374 -25.6034202)
PR;4101804;50;166;2010;POINT(-49.3943797 -25.5524251)
PR;4101804;50;179;2010;
PR;4101804;50;184;2010;POINT(-49.3863665 -25.5880128)
PR;4101804;50;188;2010;
PR;4101804;50;196;2010;POINT(-49.3717374 -25.6034202)
PR;4101804;50;2;2010;
PR;4101804;50;26;2010;POINT(-49.390116 -25.595828)
PR;4101804;50;33;2010;
PR;4101804;50;37;2010;POINT(-49.406626 -25.576786)
PR;4101804;50;43;2010;POINT(-49.406626 -25.576786)
PR;4101804;50;44;2010;POINT(-49.406626 -25.576786)
PR;4101804;50;45;2010;POINT(-49.3867079 -25.6102258)
